id,nome,cidade,canal,utm_source,utm_medium,utm_campaign,link,status,observacao,data_disparo,respondeu,convertido,abriu_link
1,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
2,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
3,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
4,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
5,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
6,[NOME],[CIDADE],instagram,followup,instagram,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=instagram&utm_campaign=sao_sebastiao_bertioga,pendente,coletar PSID,, ,
7,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
8,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
9,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
10,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
11,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
12,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
13,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
14,[NOME],[CIDADE],instagram,followup,instagram,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=instagram&utm_campaign=sao_sebastiao_bertioga,pendente,coletar PSID,, ,
15,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
16,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
17,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
18,[NOME],[CIDADE],whatsapp,followup,whatsapp,sao_sebastiao_bertioga,https://praia.digital/hub/ia-corretores-litoral/?utm_source=followup&utm_medium=whatsapp&utm_campaign=sao_sebastiao_bertioga,pendente,,, ,
